GAME_ID,GAME_DATE,GAME_START(EST),TIMESTAMP,KALSHI_ID_AWAY,KALSHI_ID_HOME,MATCHUP,ABBR_AWAY,NAME_AWAY,PTS_AWAY,ABBR_HOME,NAME_HOME,PTS_HOME,WINNER,STATUS
22500582,2026-01-15,8:00PM,1768507200,KXNBAGAME-26JAN15MILSAS-MIL,KXNBAGAME-26JAN15MILSAS-SAS,MIL @ SAS,MIL,Milwaukee Bucks,101,SAS,San Antonio Spurs,119,San Antonio Spurs,Final
22500583,2026-01-15,8:30PM,1768509000,KXNBAGAME-26JAN15UTADAL-UTA,KXNBAGAME-26JAN15UTADAL-DAL,UTA @ DAL,UTA,Utah Jazz,122,DAL,Dallas Mavericks,144,Dallas Mavericks,Final
22500584,2026-01-15,10:00PM,1768514400,KXNBAGAME-26JAN15NYKGSW-NYK,KXNBAGAME-26JAN15NYKGSW-GSW,NYK @ GSW,NYK,New York Knicks,113,GSW,Golden State Warriors,126,Golden State Warriors,Final
22500581,2026-01-15,7:30PM,1768505400,KXNBAGAME-26JAN15OKCHOU-OKC,KXNBAGAME-26JAN15OKCHOU-HOU,OKC @ HOU,OKC,Oklahoma City Thunder,111,HOU,Houston Rockets,91,Oklahoma City Thunder,Final
22500586,2026-01-15,10:30PM,1768516200,KXNBAGAME-26JAN15CHALAL-CHA,KXNBAGAME-26JAN15CHALAL-LAL,CHA @ LAL,CHA,Charlotte Hornets,135,LAL,Los Angeles Lakers,117,Charlotte Hornets,Final
22500580,2026-01-15,7:30PM,1768505400,KXNBAGAME-26JAN15BOSMIA-BOS,KXNBAGAME-26JAN15BOSMIA-MIA,BOS @ MIA,BOS,Boston Celtics,119,MIA,Miami Heat,114,Boston Celtics,Final
22500579,2026-01-15,7:00PM,1768503600,KXNBAGAME-26JAN15PHXDET-PHX,KXNBAGAME-26JAN15PHXDET-DET,PHX @ DET,PHX,Phoenix Suns,105,DET,Detroit Pistons,108,Detroit Pistons,Final
22500587,2026-01-16,7:30PM,1768591800,KXNBAGAME-26JAN16CHIBKN-CHI,KXNBAGAME-26JAN16CHIBKN-BKN,CHI @ BKN,CHI,Chicago Bulls,109,BKN,Brooklyn Nets,112,Brooklyn Nets,Final
22500588,2026-01-16,7:00PM,1768590000,KXNBAGAME-26JAN16NOPIND-NOP,KXNBAGAME-26JAN16NOPIND-IND,NOP @ IND,NOP,New Orleans Pelicans,119,IND,Indiana Pacers,127,Indiana Pacers,Final
22500589,2026-01-16,7:00PM,1768590000,KXNBAGAME-26JAN16CLEPHI-CLE,KXNBAGAME-26JAN16CLEPHI-PHI,CLE @ PHI,CLE,Cleveland Cavaliers,117,PHI,Philadelphia 76ers,115,Cleveland Cavaliers,Final
22500592,2026-01-16,10:00PM,1768600800,KXNBAGAME-26JAN16WASSAC-WAS,KXNBAGAME-26JAN16WASSAC-SAC,WAS @ SAC,WAS,Washington Wizards,115,SAC,Sacramento Kings,128,Sacramento Kings,Final
22500591,2026-01-16,9:30PM,1768599000,KXNBAGAME-26JAN16MINHOU-MIN,KXNBAGAME-26JAN16MINHOU-HOU,MIN @ HOU,MIN,Minnesota Timberwolves,105,HOU,Houston Rockets,110,Houston Rockets,Final
22500590,2026-01-16,7:30PM,1768591800,KXNBAGAME-26JAN16LACTOR-LAC,KXNBAGAME-26JAN16LACTOR-TOR,LAC @ TOR,LAC,LA Clippers,121,TOR,Toronto Raptors,117,LA Clippers,Final/OT
22500596,2026-01-17,7:30PM,1768678200,KXNBAGAME-26JAN17PHXNYK-PHX,KXNBAGAME-26JAN17PHXNYK-NYK,PHX @ NYK,PHX,Phoenix Suns,106,NYK,New York Knicks,99,Phoenix Suns,Final
22500601,2026-01-17,10:00PM,1768687200,KXNBAGAME-26JAN17LALPOR-LAL,KXNBAGAME-26JAN17LALPOR-POR,LAL @ POR,LAL,Los Angeles Lakers,116,POR,Portland Trail Blazers,132,Portland Trail Blazers,Final
22500598,2026-01-17,8:00PM,1768680000,KXNBAGAME-26JAN17MINSAS-MIN,KXNBAGAME-26JAN17MINSAS-SAS,MIN @ SAS,MIN,Minnesota Timberwolves,123,SAS,San Antonio Spurs,126,San Antonio Spurs,Final
22500594,2026-01-17,7:30PM,1768678200,KXNBAGAME-26JAN17BOSATL-BOS,KXNBAGAME-26JAN17BOSATL-ATL,BOS @ ATL,BOS,Boston Celtics,132,ATL,Atlanta Hawks,106,Boston Celtics,Final
22500593,2026-01-17,5:00PM,1768669200,KXNBAGAME-26JAN17UTADAL-UTA,KXNBAGAME-26JAN17UTADAL-DAL,UTA @ DAL,UTA,Utah Jazz,120,DAL,Dallas Mavericks,138,Dallas Mavericks,Final
22500600,2026-01-17,9:00PM,1768683600,KXNBAGAME-26JAN17WASDEN-WAS,KXNBAGAME-26JAN17WASDEN-DEN,WAS @ DEN,WAS,Washington Wizards,115,DEN,Denver Nuggets,121,Denver Nuggets,Final
22500599,2026-01-17,8:30PM,1768681800,KXNBAGAME-26JAN17CHAGSW-CHA,KXNBAGAME-26JAN17CHAGSW-GSW,CHA @ GSW,CHA,Charlotte Hornets,116,GSW,Golden State Warriors,136,Golden State Warriors,Final
22500597,2026-01-17,8:00PM,1768680000,KXNBAGAME-26JAN17OKCMIA-OKC,KXNBAGAME-26JAN17OKCMIA-MIA,OKC @ MIA,OKC,Oklahoma City Thunder,120,MIA,Miami Heat,122,Miami Heat,Final
22500595,2026-01-17,7:30PM,1768678200,KXNBAGAME-26JAN17INDDET-IND,KXNBAGAME-26JAN17INDDET-DET,IND @ DET,IND,Indiana Pacers,78,DET,Detroit Pistons,121,Detroit Pistons,Final
22500606,2026-01-18,9:00PM,1768770000,KXNBAGAME-26JAN18PORSAC-POR,KXNBAGAME-26JAN18PORSAC-SAC,POR @ SAC,POR,Portland Trail Blazers,117,SAC,Sacramento Kings,110,Portland Trail Blazers,Final
22500603,2026-01-18,7:00PM,1768762800,KXNBAGAME-26JAN18BKNCHI-BKN,KXNBAGAME-26JAN18BKNCHI-CHI,BKN @ CHI,BKN,Brooklyn Nets,102,CHI,Chicago Bulls,124,Chicago Bulls,Final
22500605,2026-01-18,8:00PM,1768766400,KXNBAGAME-26JAN18CHADEN-CHA,KXNBAGAME-26JAN18CHADEN-DEN,CHA @ DEN,CHA,Charlotte Hornets,110,DEN,Denver Nuggets,87,Charlotte Hornets,Final
22500604,2026-01-18,7:00PM,1768762800,KXNBAGAME-26JAN18NOPHOU-NOP,KXNBAGAME-26JAN18NOPHOU-HOU,NOP @ HOU,NOP,New Orleans Pelicans,110,HOU,Houston Rockets,119,Houston Rockets,Final
22500607,2026-01-18,9:30PM,1768771800,KXNBAGAME-26JAN18TORLAL-TOR,KXNBAGAME-26JAN18TORLAL-LAL,TOR @ LAL,TOR,Toronto Raptors,93,LAL,Los Angeles Lakers,110,Los Angeles Lakers,Final
22500610,2026-01-19,7:30PM,1768851000,KXNBAGAME-26JAN19PHXBKN-PHX,KXNBAGAME-26JAN19PHXBKN-BKN,PHX @ BKN,PHX,Phoenix Suns,126,BKN,Brooklyn Nets,117,Phoenix Suns,Final
22500016,2026-01-19,5:00PM,1768842000,KXNBAGAME-26JAN19DALNYK-DAL,KXNBAGAME-26JAN19DALNYK-NYK,DAL @ NYK,DAL,Dallas Mavericks,114,NYK,New York Knicks,97,Dallas Mavericks,Final
22500609,2026-01-19,7:00PM,1768849200,KXNBAGAME-26JAN19INDPHI-IND,KXNBAGAME-26JAN19INDPHI-PHI,IND @ PHI,IND,Indiana Pacers,104,PHI,Philadelphia 76ers,113,Philadelphia 76ers,Final
22500611,2026-01-19,5:00PM,1768842000,KXNBAGAME-26JAN19UTASAS-UTA,KXNBAGAME-26JAN19UTASAS-SAS,UTA @ SAS,UTA,Utah Jazz,110,SAS,San Antonio Spurs,123,San Antonio Spurs,Final
22500014,2026-01-19,1:00PM,1768827600,KXNBAGAME-26JAN19MILATL-MIL,KXNBAGAME-26JAN19MILATL-ATL,MIL @ ATL,MIL,Milwaukee Bucks,112,ATL,Atlanta Hawks,110,Milwaukee Bucks,Final
22500015,2026-01-19,2:30PM,1768833000,KXNBAGAME-26JAN19OKCCLE-OKC,KXNBAGAME-26JAN19OKCCLE-CLE,OKC @ CLE,OKC,Oklahoma City Thunder,136,CLE,Cleveland Cavaliers,104,Oklahoma City Thunder,Final
22500612,2026-01-19,10:00PM,1768860000,KXNBAGAME-26JAN19MIAGSW-MIA,KXNBAGAME-26JAN19MIAGSW-GSW,MIA @ GSW,MIA,Miami Heat,112,GSW,Golden State Warriors,135,Golden State Warriors,Final
22500608,2026-01-19,3:00PM,1768834800,KXNBAGAME-26JAN19LACWAS-LAC,KXNBAGAME-26JAN19LACWAS-WAS,LAC @ WAS,LAC,LA Clippers,110,WAS,Washington Wizards,106,LA Clippers,Final
22500017,2026-01-19,8:00PM,1768852800,KXNBAGAME-26JAN19BOSDET-BOS,KXNBAGAME-26JAN19BOSDET-DET,BOS @ DET,BOS,Boston Celtics,103,DET,Detroit Pistons,104,Detroit Pistons,Final
22500613,2026-01-20,7:00PM,1768935600,KXNBAGAME-26JAN20PHXPHI-PHX,KXNBAGAME-26JAN20PHXPHI-PHI,PHX @ PHI,PHX,Phoenix Suns,116,PHI,Philadelphia 76ers,110,Phoenix Suns,Final
22500619,2026-01-20,10:00PM,1768946400,KXNBAGAME-26JAN20MIASAC-MIA,KXNBAGAME-26JAN20MIASAC-SAC,MIA @ SAC,MIA,Miami Heat,130,SAC,Sacramento Kings,117,Miami Heat,Final
22500614,2026-01-20,8:00PM,1768939200,KXNBAGAME-26JAN20LACCHI-LAC,KXNBAGAME-26JAN20LACCHI-CHI,LAC @ CHI,LAC,LA Clippers,110,CHI,Chicago Bulls,138,Chicago Bulls,Final
22500617,2026-01-20,10:00PM,1768946400,KXNBAGAME-26JAN20LALDEN-LAL,KXNBAGAME-26JAN20LALDEN-DEN,LAL @ DEN,LAL,Los Angeles Lakers,115,DEN,Denver Nuggets,107,Los Angeles Lakers,Final
22500618,2026-01-20,10:00PM,1768946400,KXNBAGAME-26JAN20TORGSW-TOR,KXNBAGAME-26JAN20TORGSW-GSW,TOR @ GSW,TOR,Toronto Raptors,145,GSW,Golden State Warriors,127,Toronto Raptors,Final
22500615,2026-01-20,8:00PM,1768939200,KXNBAGAME-26JAN20SASHOU-SAS,KXNBAGAME-26JAN20SASHOU-HOU,SAS @ HOU,SAS,San Antonio Spurs,106,HOU,Houston Rockets,111,Houston Rockets,Final
22500616,2026-01-20,9:00PM,1768942800,KXNBAGAME-26JAN20MINUTA-MIN,KXNBAGAME-26JAN20MINUTA-UTA,MIN @ UTA,MIN,Minnesota Timberwolves,122,UTA,Utah Jazz,127,Utah Jazz,Final
22500625,2026-01-21,9:30PM,1769031000,KXNBAGAME-26JAN21OKCMIL-OKC,KXNBAGAME-26JAN21OKCMIL-MIL,OKC @ MIL,OKC,Oklahoma City Thunder,122,MIL,Milwaukee Bucks,102,Oklahoma City Thunder,Final
22500622,2026-01-21,7:30PM,1769023800,KXNBAGAME-26JAN21BKNNYK-BKN,KXNBAGAME-26JAN21BKNNYK-NYK,BKN @ NYK,BKN,Brooklyn Nets,66,NYK,New York Knicks,120,New York Knicks,Final
22500626,2026-01-21,10:00PM,1769032800,KXNBAGAME-26JAN21TORSAC-TOR,KXNBAGAME-26JAN21TORSAC-SAC,TOR @ SAC,TOR,Toronto Raptors,122,SAC,Sacramento Kings,109,Toronto Raptors,Final
22500621,2026-01-21,7:30PM,1769023800,KXNBAGAME-26JAN21INDBOS-IND,KXNBAGAME-26JAN21INDBOS-BOS,IND @ BOS,IND,Indiana Pacers,104,BOS,Boston Celtics,119,Boston Celtics,Final
22500624,2026-01-21,8:00PM,1769025600,KXNBAGAME-26JAN21DETNOP-DET,KXNBAGAME-26JAN21DETNOP-NOP,DET @ NOP,DET,Detroit Pistons,112,NOP,New Orleans Pelicans,104,Detroit Pistons,Final
22500623,2026-01-21,8:00PM,1769025600,KXNBAGAME-26JAN21ATLMEM-ATL,KXNBAGAME-26JAN21ATLMEM-MEM,ATL @ MEM,ATL,Atlanta Hawks,124,MEM,Memphis Grizzlies,122,Atlanta Hawks,Final
22500620,2026-01-21,7:00PM,1769022000,KXNBAGAME-26JAN21CLECHA-CLE,KXNBAGAME-26JAN21CLECHA-CHA,CLE @ CHA,CLE,Cleveland Cavaliers,94,CHA,Charlotte Hornets,87,Cleveland Cavaliers,Final
22500631,2026-01-22,8:00PM,1769112000,KXNBAGAME-26JAN22CHIMIN-CHI,KXNBAGAME-26JAN22CHIMIN-MIN,CHI @ MIN,CHI,Chicago Bulls,120,MIN,Minnesota Timberwolves,115,Chicago Bulls,Final
22500627,2026-01-22,7:00PM,1769108400,KXNBAGAME-26JAN22CHAORL-CHA,KXNBAGAME-26JAN22CHAORL-ORL,CHA @ ORL,CHA,Charlotte Hornets,124,ORL,Orlando Magic,97,Charlotte Hornets,Final
22500628,2026-01-22,7:00PM,1769108400,KXNBAGAME-26JAN22HOUPHI-HOU,KXNBAGAME-26JAN22HOUPHI-PHI,HOU @ PHI,HOU,Houston Rockets,122,PHI,Philadelphia 76ers,128,Philadelphia 76ers,Final/OT
22500634,2026-01-22,10:00PM,1769119200,KXNBAGAME-26JAN22MIAPOR-MIA,KXNBAGAME-26JAN22MIAPOR-POR,MIA @ POR,MIA,Miami Heat,110,POR,Portland Trail Blazers,127,Portland Trail Blazers,Final
22500630,2026-01-22,7:30PM,1769110200,KXNBAGAME-26JAN22GSWDAL-GSW,KXNBAGAME-26JAN22GSWDAL-DAL,GSW @ DAL,GSW,Golden State Warriors,115,DAL,Dallas Mavericks,123,Dallas Mavericks,Final
22500633,2026-01-22,10:00PM,1769119200,KXNBAGAME-26JAN22LALLAC-LAL,KXNBAGAME-26JAN22LALLAC-LAC,LAL @ LAC,LAL,Los Angeles Lakers,104,LAC,LA Clippers,112,LA Clippers,Final
22500632,2026-01-22,9:00PM,1769115600,KXNBAGAME-26JAN22SASUTA-SAS,KXNBAGAME-26JAN22SASUTA-UTA,SAS @ UTA,SAS,San Antonio Spurs,126,UTA,Utah Jazz,109,San Antonio Spurs,Final
22500629,2026-01-22,7:00PM,1769108400,KXNBAGAME-26JAN22DENWAS-DEN,KXNBAGAME-26JAN22DENWAS-WAS,DEN @ WAS,DEN,Denver Nuggets,107,WAS,Washington Wizards,97,Denver Nuggets,Final
22500640,2026-01-23,9:30PM,1769203800,KXNBAGAME-26JAN23DENMIL-DEN,KXNBAGAME-26JAN23DENMIL-MIL,DEN @ MIL,DEN,Denver Nuggets,102,MIL,Milwaukee Bucks,100,Denver Nuggets,Final
22500637,2026-01-23,7:30PM,1769196600,KXNBAGAME-26JAN23BOSBKN-BOS,KXNBAGAME-26JAN23BOSBKN-BKN,BOS @ BKN,BOS,Boston Celtics,130,BKN,Brooklyn Nets,126,Boston Celtics,Final/OT2
22500642,2026-01-23,10:00PM,1769205600,KXNBAGAME-26JAN23TORPOR-TOR,KXNBAGAME-26JAN23TORPOR-POR,TOR @ POR,TOR,Toronto Raptors,110,POR,Portland Trail Blazers,98,Toronto Raptors,Final
22500641,2026-01-23,8:00PM,1769198400,KXNBAGAME-26JAN23INDOKC-IND,KXNBAGAME-26JAN23INDOKC-OKC,IND @ OKC,IND,Indiana Pacers,117,OKC,Oklahoma City Thunder,114,Indiana Pacers,Final
22500636,2026-01-23,7:30PM,1769196600,KXNBAGAME-26JAN23PHXATL-PHX,KXNBAGAME-26JAN23PHXATL-ATL,PHX @ ATL,PHX,Phoenix Suns,103,ATL,Atlanta Hawks,110,Atlanta Hawks,Final
22500638,2026-01-23,7:30PM,1769196600,KXNBAGAME-26JAN23SACCLE-SAC,KXNBAGAME-26JAN23SACCLE-CLE,SAC @ CLE,SAC,Sacramento Kings,118,CLE,Cleveland Cavaliers,123,Cleveland Cavaliers,Final
22500639,2026-01-23,8:00PM,1769198400,KXNBAGAME-26JAN23NOPMEM-NOP,KXNBAGAME-26JAN23NOPMEM-MEM,NOP @ MEM,NOP,New Orleans Pelicans,133,MEM,Memphis Grizzlies,127,New Orleans Pelicans,Final
22500635,2026-01-23,7:00PM,1769194800,KXNBAGAME-26JAN23HOUDET-HOU,KXNBAGAME-26JAN23HOUDET-DET,HOU @ DET,HOU,Houston Rockets,111,DET,Detroit Pistons,104,Houston Rockets,Final
22500646,2026-01-24,7:00PM,1769281200,KXNBAGAME-26JAN24CLEORL-CLE,KXNBAGAME-26JAN24CLEORL-ORL,CLE @ ORL,CLE,Cleveland Cavaliers,119,ORL,Orlando Magic,105,Cleveland Cavaliers,Final
22500643,2026-01-24,3:00PM,1769266800,KXNBAGAME-26JAN24NYKPHI-NYK,KXNBAGAME-26JAN24NYKPHI-PHI,NYK @ PHI,NYK,New York Knicks,112,PHI,Philadelphia 76ers,109,New York Knicks,Final
22500647,2026-01-24,8:00PM,1769284800,KXNBAGAME-26JAN24BOSCHI-BOS,KXNBAGAME-26JAN24BOSCHI-CHI,BOS @ CHI,BOS,Boston Celtics,111,CHI,Chicago Bulls,114,Chicago Bulls,Final
22500648,2026-01-24,8:30PM,1769286600,KXNBAGAME-26JAN24LALDAL-LAL,KXNBAGAME-26JAN24LALDAL-DAL,LAL @ DAL,LAL,Los Angeles Lakers,116,DAL,Dallas Mavericks,110,Los Angeles Lakers,Final
22500649,2026-01-24,9:30PM,1769290200,KXNBAGAME-26JAN24MIAUTA-MIA,KXNBAGAME-26JAN24MIAUTA-UTA,MIA @ UTA,MIA,Miami Heat,147,UTA,Utah Jazz,116,Miami Heat,Final
22500645,2026-01-24,12:00PM,1769256000,KXNBAGAME-26JAN24WASCHA-WAS,KXNBAGAME-26JAN24WASCHA-CHA,WAS @ CHA,WAS,Washington Wizards,115,CHA,Charlotte Hornets,119,Charlotte Hornets,Final
22500644,2026-01-25,5:30PM,1769362200,KXNBAGAME-26JAN25GSWMIN-GSW,KXNBAGAME-26JAN25GSWMIN-MIN,GSW @ MIN,GSW,Golden State Warriors,111,MIN,Minnesota Timberwolves,85,Golden State Warriors,Final
22500655,2026-01-25,8:00PM,1769371200,KXNBAGAME-26JAN25MIAPHX-MIA,KXNBAGAME-26JAN25MIAPHX-PHX,MIA @ PHX,MIA,Miami Heat,111,PHX,Phoenix Suns,102,Miami Heat,Final
22500654,2026-01-25,7:00PM,1769367600,KXNBAGAME-26JAN25NOPSAS-NOP,KXNBAGAME-26JAN25NOPSAS-SAS,NOP @ SAS,NOP,New Orleans Pelicans,104,SAS,San Antonio Spurs,95,New Orleans Pelicans,Final
22500653,2026-01-25,7:00PM,1769367600,KXNBAGAME-26JAN25TOROKC-TOR,KXNBAGAME-26JAN25TOROKC-OKC,TOR @ OKC,TOR,Toronto Raptors,103,OKC,Oklahoma City Thunder,101,Toronto Raptors,Final
22500656,2026-01-25,9:00PM,1769374800,KXNBAGAME-26JAN25BKNLAC-BKN,KXNBAGAME-26JAN25BKNLAC-LAC,BKN @ LAC,BKN,Brooklyn Nets,89,LAC,LA Clippers,126,LA Clippers,Final
22500650,2026-01-25,3:00PM,1769353200,KXNBAGAME-26JAN25SACDET-SAC,KXNBAGAME-26JAN25SACDET-DET,SAC @ DET,SAC,Sacramento Kings,116,DET,Detroit Pistons,139,Detroit Pistons,Final
22500663,2026-01-26,9:30PM,1769463000,KXNBAGAME-26JAN26GSWMIN-GSW,KXNBAGAME-26JAN26GSWMIN-MIN,GSW @ MIN,GSW,Golden State Warriors,83,MIN,Minnesota Timberwolves,108,Minnesota Timberwolves,Final
22500659,2026-01-26,1:30PM,1769434200,KXNBAGAME-26JAN26INDATL-IND,KXNBAGAME-26JAN26INDATL-ATL,IND @ ATL,IND,Indiana Pacers,116,ATL,Atlanta Hawks,132,Atlanta Hawks,Final
22500660,2026-01-26,8:00PM,1769457600,KXNBAGAME-26JAN26PORBOS-POR,KXNBAGAME-26JAN26PORBOS-BOS,POR @ BOS,POR,Portland Trail Blazers,94,BOS,Boston Celtics,102,Boston Celtics,Final
22500658,2026-01-26,7:00PM,1769454000,KXNBAGAME-26JAN26ORLCLE-ORL,KXNBAGAME-26JAN26ORLCLE-CLE,ORL @ CLE,ORL,Orlando Magic,98,CLE,Cleveland Cavaliers,114,Cleveland Cavaliers,Final
22500661,2026-01-26,8:00PM,1769457600,KXNBAGAME-26JAN26LALCHI-LAL,KXNBAGAME-26JAN26LALCHI-CHI,LAL @ CHI,LAL,Los Angeles Lakers,129,CHI,Chicago Bulls,118,Los Angeles Lakers,Final
22500662,2026-01-26,8:00PM,1769457600,KXNBAGAME-26JAN26MEMHOU-MEM,KXNBAGAME-26JAN26MEMHOU-HOU,MEM @ HOU,MEM,Memphis Grizzlies,99,HOU,Houston Rockets,108,Houston Rockets,Final
22500657,2026-01-26,3:00PM,1769439600,KXNBAGAME-26JAN26PHICHA-PHI,KXNBAGAME-26JAN26PHICHA-CHA,PHI @ CHA,PHI,Philadelphia 76ers,93,CHA,Charlotte Hornets,130,Charlotte Hornets,Final
22500665,2026-01-27,7:30PM,1769542200,KXNBAGAME-26JAN27SACNYK-SAC,KXNBAGAME-26JAN27SACNYK-NYK,SAC @ NYK,SAC,Sacramento Kings,87,NYK,New York Knicks,103,New York Knicks,Final
22500666,2026-01-27,8:00PM,1769544000,KXNBAGAME-26JAN27MILPHI-MIL,KXNBAGAME-26JAN27MILPHI-PHI,MIL @ PHI,MIL,Milwaukee Bucks,122,PHI,Philadelphia 76ers,139,Philadelphia 76ers,Final
22500669,2026-01-27,9:00PM,1769547600,KXNBAGAME-26JAN27BKNPHX-BKN,KXNBAGAME-26JAN27BKNPHX-PHX,BKN @ PHX,BKN,Brooklyn Nets,102,PHX,Phoenix Suns,106,Phoenix Suns,Final
22500667,2026-01-27,8:00PM,1769544000,KXNBAGAME-26JAN27NOPOKC-NOP,KXNBAGAME-26JAN27NOPOKC-OKC,NOP @ OKC,NOP,New Orleans Pelicans,95,OKC,Oklahoma City Thunder,104,Oklahoma City Thunder,Final
22500668,2026-01-27,9:00PM,1769547600,KXNBAGAME-26JAN27DETDEN-DET,KXNBAGAME-26JAN27DETDEN-DEN,DET @ DEN,DET,Detroit Pistons,109,DEN,Denver Nuggets,107,Detroit Pistons,Final
22500670,2026-01-27,10:00PM,1769551200,KXNBAGAME-26JAN27LACUTA-LAC,KXNBAGAME-26JAN27LACUTA-UTA,LAC @ UTA,LAC,LA Clippers,115,UTA,Utah Jazz,103,LA Clippers,Final
22500664,2026-01-27,7:00PM,1769540400,KXNBAGAME-26JAN27PORWAS-POR,KXNBAGAME-26JAN27PORWAS-WAS,POR @ WAS,POR,Portland Trail Blazers,111,WAS,Washington Wizards,115,Washington Wizards,Final
22500672,2026-01-28,7:00PM,1769626800,KXNBAGAME-26JAN28CHIIND-CHI,KXNBAGAME-26JAN28CHIIND-IND,CHI @ IND,CHI,Chicago Bulls,110,IND,Indiana Pacers,113,Indiana Pacers,Final
22500673,2026-01-28,7:30PM,1769628600,KXNBAGAME-26JAN28ATLBOS-ATL,KXNBAGAME-26JAN28ATLBOS-BOS,ATL @ BOS,ATL,Atlanta Hawks,117,BOS,Boston Celtics,106,Atlanta Hawks,Final
22500671,2026-01-28,7:00PM,1769626800,KXNBAGAME-26JAN28LALCLE-LAL,KXNBAGAME-26JAN28LALCLE-CLE,LAL @ CLE,LAL,Los Angeles Lakers,99,CLE,Cleveland Cavaliers,129,Cleveland Cavaliers,Final
22500677,2026-01-28,8:30PM,1769632200,KXNBAGAME-26JAN28MINDAL-MIN,KXNBAGAME-26JAN28MINDAL-DAL,MIN @ DAL,MIN,Minnesota Timberwolves,118,DAL,Dallas Mavericks,105,Minnesota Timberwolves,Final
22500679,2026-01-28,9:30PM,1769635800,KXNBAGAME-26JAN28SASHOU-SAS,KXNBAGAME-26JAN28SASHOU-HOU,SAS @ HOU,SAS,San Antonio Spurs,111,HOU,Houston Rockets,99,San Antonio Spurs,Final
22500674,2026-01-28,7:30PM,1769628600,KXNBAGAME-26JAN28ORLMIA-ORL,KXNBAGAME-26JAN28ORLMIA-MIA,ORL @ MIA,ORL,Orlando Magic,133,MIA,Miami Heat,124,Orlando Magic,Final
22500675,2026-01-28,7:30PM,1769628600,KXNBAGAME-26JAN28NYKTOR-NYK,KXNBAGAME-26JAN28NYKTOR-TOR,NYK @ TOR,NYK,New York Knicks,119,TOR,Toronto Raptors,92,New York Knicks,Final
22500678,2026-01-28,9:00PM,1769634000,KXNBAGAME-26JAN28GSWUTA-GSW,KXNBAGAME-26JAN28GSWUTA-UTA,GSW @ UTA,GSW,Golden State Warriors,140,UTA,Utah Jazz,124,Golden State Warriors,Final
22500676,2026-01-28,8:00PM,1769630400,KXNBAGAME-26JAN28CHAMEM-CHA,KXNBAGAME-26JAN28CHAMEM-MEM,CHA @ MEM,CHA,Charlotte Hornets,112,MEM,Memphis Grizzlies,97,Charlotte Hornets,Final
22500686,2026-01-29,9:30PM,1769722200,KXNBAGAME-26JAN29OKCMIN-OKC,KXNBAGAME-26JAN29OKCMIN-MIN,OKC @ MIN,OKC,Oklahoma City Thunder,111,MIN,Minnesota Timberwolves,123,Minnesota Timberwolves,Final
22500680,2026-01-29,7:00PM,1769713200,KXNBAGAME-26JAN29SACPHI-SAC,KXNBAGAME-26JAN29SACPHI-PHI,SAC @ PHI,SAC,Sacramento Kings,111,PHI,Philadelphia 76ers,113,Philadelphia 76ers,Final
22500685,2026-01-29,9:00PM,1769720400,KXNBAGAME-26JAN29DETPHX-DET,KXNBAGAME-26JAN29DETPHX-PHX,DET @ PHX,DET,Detroit Pistons,96,PHX,Phoenix Suns,114,Phoenix Suns,Final
22500682,2026-01-29,8:00PM,1769716800,KXNBAGAME-26JAN29HOUATL-HOU,KXNBAGAME-26JAN29HOUATL-ATL,HOU @ ATL,HOU,Houston Rockets,104,ATL,Atlanta Hawks,86,Houston Rockets,Final
22500529,2026-01-29,8:00PM,1769716800,KXNBAGAME-26JAN29MIACHI-MIA,KXNBAGAME-26JAN29MIACHI-CHI,MIA @ CHI,MIA,Miami Heat,116,CHI,Chicago Bulls,113,Miami Heat,Final
22500683,2026-01-29,8:30PM,1769718600,KXNBAGAME-26JAN29CHADAL-CHA,KXNBAGAME-26JAN29CHADAL-DAL,CHA @ DAL,CHA,Charlotte Hornets,123,DAL,Dallas Mavericks,121,Charlotte Hornets,Final
22500684,2026-01-29,9:00PM,1769720400,KXNBAGAME-26JAN29BKNDEN-BKN,KXNBAGAME-26JAN29BKNDEN-DEN,BKN @ DEN,BKN,Brooklyn Nets,103,DEN,Denver Nuggets,107,Denver Nuggets,Final
22500681,2026-01-29,7:00PM,1769713200,KXNBAGAME-26JAN29MILWAS-MIL,KXNBAGAME-26JAN29MILWAS-WAS,MIL @ WAS,MIL,Milwaukee Bucks,99,WAS,Washington Wizards,109,Washington Wizards,Final
22500690,2026-01-30,7:30PM,1769801400,KXNBAGAME-26JAN30PORNYK-POR,KXNBAGAME-26JAN30PORNYK-NYK,POR @ NYK,POR,Portland Trail Blazers,97,NYK,New York Knicks,127,New York Knicks,Final
22500687,2026-01-30,7:30PM,1769801400,KXNBAGAME-26JAN30TORORL-TOR,KXNBAGAME-26JAN30TORORL-ORL,TOR @ ORL,TOR,Toronto Raptors,120,ORL,Orlando Magic,130,Orlando Magic,Final
22500693,2026-01-30,9:00PM,1769806800,KXNBAGAME-26JAN30CLEPHX-CLE,KXNBAGAME-26JAN30CLEPHX-PHX,CLE @ PHX,CLE,Cleveland Cavaliers,113,PHX,Phoenix Suns,126,Phoenix Suns,Final
22500689,2026-01-30,7:30PM,1769801400,KXNBAGAME-26JAN30SACBOS-SAC,KXNBAGAME-26JAN30SACBOS-BOS,SAC @ BOS,SAC,Sacramento Kings,93,BOS,Boston Celtics,112,Boston Celtics,Final
